Model,MFG,Mileage,Listing_price (lacs),Original_price (lacs),Age,Price_per_km,Brand_BMW,Brand_BYD,Brand_Bentley,Brand_Chevrolet,Brand_Citroen,Brand_Datsun,Brand_Fiat,Brand_Force,Brand_Ford,Brand_Honda,Brand_Hyundai,Brand_Isuzu,Brand_Jaguar,Brand_Jeep,Brand_Kia,Brand_Land,Brand_Lexus,Brand_MG,Brand_Mahindra,Brand_Maruti,Brand_Mercedes-Benz,Brand_Mini,Brand_Mitsubishi,Brand_Nissan,Brand_Porsche,Brand_Renault,Brand_Rolls-Royce,Brand_Skoda,Brand_Tata,Brand_Toyota,Brand_Volkswagen,Brand_Volvo,Fuel_Diesel,Fuel_Electric,Fuel_LPG,Fuel_Petrol,Transmission_Manual,City_Bangalore,City_Chandigarh,City_Chennai,City_Coimbatore,City_Faridabad,City_Ghaziabad,City_Gurgaon,City_Hyderabad,City_Jaipur,City_Mohali,City_New Delhi,City_Noida,City_Pune,City_Zirakpur
Tata Nexon XZ Plus HS Dark Edition,1.1444961064694765,0.8122945823282799,-0.13586309784698497,-0.13586309784698497,-1.1444961064694712,-0.0776034197583834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata Nexon KRAZ Diesel,0.3106001082252629,-0.8568491164689268,-0.30049070491147556,-0.30049070491147556,-0.31060010822525735,-0.056671452099538756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toyota Urban cruiser Premium AT,0.5885654409733341,0.1741970001545323,-0.24501835905278851,-0.24501835905278851,-0.5885654409733286,-0.0752713298170934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda City i VTEC VX,-0.24533055727087943,-0.9003177987780323,-0.16359927077632855,-0.16359927077632855,0.24533055727088518,-0.04512895683317163,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Grand i10 1.2 Kappa Sportz BSIV,0.03263477547719175,1.0388568153106736,-0.5205906578346531,-0.5205906578346531,-0.03263477547718608,-0.08760826445848381,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata Tiago XZ Plus BSVI,0.8665307737214053,0.4464356590911064,-0.46332888146439544,-0.46332888146439544,-0.8665307737213999,-0.08388519142984992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MG Astor Smart MT,1.7004267719656188,-1.4373365232556579,0.06007954316999008,0.06007954316999008,-1.7004267719656136,0.07000124667458639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeep Compass 2.0 Longitude BSIV,-0.24533055727087943,1.7847758236100957,-0.2978065591441197,-0.2978065591441197,0.24533055727088518,-0.0853456717571145,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Swift AMT ZXI,0.3106001082252629,-0.9608815771496757,-0.30228013542304605,-0.30228013542304605,-0.31060010822525735,-0.05195396005706564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kia Seltos HTX Diesel,0.8665307737214053,0.20355402375930917,0.3642827301369834,0.3642827301369834,-0.8665307737213999,-0.05633361372740447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kia Seltos HTX,0.8665307737214053,-0.038313242870696984,0.20949699088613088,0.20949699088613088,-0.8665307737213999,-0.056488185097643556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata Nexon EV XZ Plus Dark Edition,1.4224614392175476,-0.2141272063899552,0.23902259432704495,0.23902259432704495,-1.4224614392175423,-0.05096134760275565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Venue SX Plus Turbo DCT BSIV,0.3106001082252629,0.3933901428621498,-0.1967037352403837,-0.1967037352403837,-0.31060010822525735,-0.07591381805830968,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kia Seltos HTK Plus G,0.5885654409733341,0.3228915180876704,0.006396627822873639,0.006396627822873639,-0.5885654409733286,-0.06920789578791013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata Tiago 1.2 Revotron XT,0.3106001082252629,-1.0236530991663937,-0.484802047603242,-0.484802047603242,-0.31060010822525735,-0.06333011120703518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai i20 1.2 Asta,0.03263477547719175,1.038916484057838,-0.39622523728049985,-0.39622523728049985,-0.03263477547718608,-0.0848393312802599,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kia Seltos HTX,1.4224614392175476,-1.0479681136357972,0.29717908595308784,0.29717908595308784,-1.4224614392175423,0.0037485417474833315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kia Sonet GTX Plus Turbo iMT,0.5885654409733341,-0.4783105844593649,-0.09291676556929193,-0.09291676556929193,-0.5885654409733286,-0.057913163308164886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renault Triber RXL BSIV,0.5885654409733341,0.19710979906557766,-0.5143276510441561,-0.5143276510441561,-0.5885654409733286,-0.0840349265832449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata Harrier Camo XZ,0.5885654409733341,0.11405090301303823,0.19428683153778123,0.19428683153778123,-0.5885654409733286,-0.06011165454993466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renault Triber RXZ,0.5885654409733341,-0.5956790101313082,-0.3774362169090091,-0.3774362169090091,-0.5885654409733286,-0.06919323918983337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Creta E BSVI,1.1444961064694765,-1.0967174800689328,0.010870204101799915,0.010870204101799915,-1.1444961064694712,-0.015181543748458188,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,1.4224614392175476,-0.9195908041120627,-0.23607120649493574,-0.23607120649493574,-1.4224614392175423,-0.049240638522275025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Audi A6 2.0 TDI,-1.079226555515093,0.6809040010727542,0.1495510687485175,0.1495510687485175,1.0792265555150988,-0.06937489505332334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kia Seltos HTX Plus Turbo iMT,1.4224614392175476,-1.5657735015265568,0.5029635947837009,0.5029635947837009,-1.4224614392175423,0.28438894038105395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes-Benz AMG A 35 4MATIC BSVI,1.1444961064694765,-1.6163427647481998,3.1379000230713343,3.1379000230713343,-1.1444961064694712,1.3206622245054371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kia Sonet HTX Plus Turbo iMT,0.5885654409733341,-0.5095173392262313,-0.18149357589203405,-0.18149357589203405,-0.5885654409733286,-0.06134584837600249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renault Kiger RXZ Turbo CVT,1.4224614392175476,-1.1166170072481871,-0.09202205031350652,-0.09202205031350652,-1.4224614392175423,-0.022390611657471114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ford Ecosport 1.5 Ti VCT AT Titanium BSIV,-0.5232958900189506,-0.6572273228311605,-0.40517238983835263,-0.40517238983835263,0.5232958900189564,-0.06930328819664008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahindra KUV 100 mFALCON G80 K8 Dual Tone,0.03263477547719175,-0.8198544932271348,-0.5402743934619291,-0.5402743934619291,-0.03263477547718608,-0.07365990408008209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Creta 1.6 VTVT SX Plus,0.03263477547719175,-1.1986615345989355,0.06007954316999008,0.06007954316999008,-0.03263477547718608,0.0037619515057393,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Creta EX BSVI,0.8665307737214053,-0.9003177987780323,0.010870204101799915,0.010870204101799915,-0.8665307737213999,-0.032827373444671466,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata Harrier Camo XZ,0.8665307737214053,0.7494037228172336,0.23902259432704495,0.23902259432704495,-0.8665307737213999,-0.06786193786667981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai i10 Sportz 1.1L,-0.8012612227670218,0.06034903056527568,-0.6091674681573952,-0.6091674681573952,0.8012612227670277,-0.0864080766214441,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kia Sonet HTX Turbo DCT BSVI,1.1444961064694765,-1.0196552931063936,0.09586815340140108,0.09586815340140108,-1.1444961064694712,-0.016255417913417777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata Punch Adventure AMT BSVI,0.8665307737214053,0.8897446161473863,-0.3425423219333834,-0.3425423219333834,-0.8665307737213999,-0.08297998264394138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata Nexon XZ Plus,1.4224614392175476,-1.0494896666884839,0.08244742456462194,0.08244742456462194,-1.4224614392175423,-0.01421728575437633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kia Sonet HTX Turbo iMT,0.8665307737214053,-0.4826664030023501,-0.1967037352403837,-0.1967037352403837,-0.8665307737213999,-0.0627776854751077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahindra XUV300 W6 AMT Diesel BSVI,0.8665307737214053,1.2724301260848587,-0.21728218612344496,-0.21728218612344496,-0.8665307737213999,-0.08197714475781089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahindra XUV300 W6 Diesel Sunroof BSVI,1.1444961064694765,0.11405090301303823,-0.23517649123915046,-0.23517649123915046,-1.1444961064694712,-0.07430578922897332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata Harrier XZ Plus Dual Tone 2020-2022,0.8665307737214053,0.2105651015511004,0.3866506115316153,0.3866506115316153,-0.8665307737213999,-0.05576713959122193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Grand i10 1.2 Kappa Sportz BSIV,0.8665307737214053,-0.8223605806080304,-0.38548865421107664,-0.38548865421107664,-0.8665307737213999,-0.0635641113414434,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Wagon R VXI BS IV,-0.5232958900189506,0.27435099226960946,-0.5805365799722665,-0.5805365799722665,0.5232958900189564,-0.08648520235214183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Wagon R VXI 1.2,0.8665307737214053,-0.37469580500876526,-0.4525922983949722,-0.4525922983949722,-0.8665307737213999,-0.07663888789193346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Baleno Alpha Diesel,0.5885654409733341,-0.5300433882507095,-0.28080696928419946,-0.28080696928419946,-0.5885654409733286,-0.06574349066112098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MG Hector Plus Smart DCT,0.3106001082252629,-0.3532448904032423,-0.024918406129610934,-0.024918406129610934,-0.31060010822525735,-0.05820562474848801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renault Triber RXZ,0.8665307737214053,-0.8611751006383298,-0.3917516610015735,-0.3917516610015735,-0.8665307737213999,-0.06265625116885618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renault KWID 1.0 RXT Opt BSIV,0.5885654409733341,-0.7511459308675807,-0.5259589493693647,-0.5259589493693647,-0.5885654409733286,-0.07423819811145409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MG Hector Sharp DCT,0.8665307737214053,-0.7511459308675807,0.30612623851094056,0.30612623851094056,-0.8665307737213999,-0.023950406677145694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Audi A3 35 TDI Attraction,-0.8012612227670218,-0.4528021950466777,0.274811204558456,0.274811204558456,0.8012612227670277,-0.04134385425209465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renault Captur 1.5 Diesel RXE,0.03263477547719175,0.1788213280597563,-0.3720679253742975,-0.3720679253742975,-0.03263477547718608,-0.07938027120800761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Volkswagen Taigun 1.0 Highline,1.1444961064694765,-0.6571974884575784,-0.032970843431678394,-0.032970843431678394,-1.1444961064694712,-0.0486664420627713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MG Astor Savvy Turbo AT BSVI,0.8665307737214053,-0.5149770295917538,0.15760350605058498,0.15760350605058498,-0.8665307737213999,-0.04448628787969396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeep Compass 2.0 Limited,-0.24533055727087943,0.17371965017721885,0.006396627822873639,0.006396627822873639,0.24533055727088518,-0.06720872188945398,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kia Seltos GTX Plus DCT,0.3106001082252629,1.3132733835187405,0.01802792614808212,0.01802792614808212,-0.31060010822525735,-0.0773791235327428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kia Carens Luxury Plus iMT 6 STR,1.4224614392175476,-0.7164783887651919,0.15849822130637023,0.15849822130637023,-1.4224614392175423,-0.03488797357636694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata Punch Creative Plus,0.8665307737214053,-1.1314148565449038,-0.26828095570320565,-0.26828095570320565,-0.8665307737213999,-0.03751248817222857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda Jazz 1.2 SV i VTEC,-0.8012612227670218,0.0815314358085598,-0.5384849629503585,-0.5384849629503585,0.8012612227670277,-0.0841351880096492,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Alto K10 VXi BSVI,1.1444961064694765,-1.444258097926703,-0.510748790021015,-0.510748790021015,-1.1444961064694712,-0.029338397459134215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata Altroz XM Plus CNG,1.4224614392175476,-1.4128126681711797,-0.27185981672634674,-0.27185981672634674,-1.4224614392175423,0.0046246844875828105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kia Carens Luxury Plus iMT 6 STR,1.4224614392175476,-1.3583052676367007,0.23007544176919226,0.23007544176919226,-1.4224614392175423,0.06460258553366366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti XL6 Alpha Plus BSVI,1.1444961064694765,-0.7063943704944453,0.18533967897992853,0.18533967897992853,-1.1444961064694712,-0.033894634103947725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kia Seltos GTX Plus DCT,0.8665307737214053,-0.22868638069801525,0.3088103842782963,0.3088103842782963,-0.8665307737213999,-0.047735395539214895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda City i VTEC SV,-0.5232958900189506,-0.09478971206159394,-0.373857355885868,-0.373857355885868,0.5232958900189564,-0.0768374916132463,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Kicks Petrol,0.8665307737214053,0.03931579718990201,-0.3112272879808988,-0.3112272879808988,-0.8665307737213999,-0.07605442568135617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Venue SX Plus Turbo DCT BSIV,0.3106001082252629,-0.2439615799720455,-0.13228423682384396,-0.13228423682384396,-0.31060010822525735,-0.06520698494753828,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda WR-V i-VTEC S,0.5885654409733341,-0.814991490333254,-0.29870127439990496,-0.29870127439990496,-0.5885654409733286,-0.058218239343712716,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Ignis Zeta,1.4224614392175476,-1.4154380930464037,-0.33448988463131596,-0.33448988463131596,-1.4224614392175423,-0.005086253385277566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Swift AMT ZXI,1.1444961064694765,-0.9971005066783333,-0.30406956593461665,-0.30406956593461665,-1.1444961064694712,-0.05011521221418373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kia Seltos GTX Plus DCT,0.3106001082252629,-0.19700227595383535,0.05560596689106364,0.05560596689106364,-0.31060010822525735,-0.058681396021998025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda Amaze V CVT Petrol BSIV,0.3106001082252629,-0.005286591315323008,-0.2978065591441197,-0.2978065591441197,-0.31060010822525735,-0.0750943522666977,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda Jazz 1.2 V i VTEC,-0.24533055727087943,-0.8699165720978823,-0.4579605899296838,-0.4579605899296838,0.24533055727088518,-0.06686003461309346,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Alto K10 VXI,-0.24533055727087943,0.4521638588188677,-0.6011150308553278,-0.6011150308553278,0.24533055727088518,-0.0877839020123028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renault KWID Neotech,0.5885654409733341,-1.5822420757438707,-0.5715894274144138,-0.5715894274144138,-0.5885654409733286,-0.004453543964143397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Grand i10 1.2 Kappa Sportz BSIV,0.3106001082252629,-0.7891549228111638,-0.46332888146439544,-0.46332888146439544,-0.31060010822525735,-0.06950328460872454,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
